649.049,63.547,40.614,-90.000,-83.988,-90.000,1,8,658424690,1813844220,12185116,0
649.049,63.547,40.614,-90.000,-83.988,-90.000,1,8,658424690,1813844220,12185116,0
649.049,63.547,40.614,-90.000,-83.988,-90.000,1,8,658424690,1813844220,12185116,0
649.274,67.189,47.391,-89.939,-84.013,-90.082,1,8,658424690,1813844220,12185116,0
649.172,78.742,68.797,-89.967,-84.001,-90.044,1,8,658424690,1813844220,12185116,0
649.049,80.500,72.042,-90.000,-83.988,-90.000,1,8,658424690,1813844220,12185116,0
649.049,80.500,71.272,-90.000,-83.988,-90.000,1,8,658424690,1813844220,12185116,0
649.049,80.500,67.149,-90.000,-83.988,-90.000,1,8,658424690,1813844220,12185116,0
649.049,80.500,61.650,-90.000,-83.988,-90.000,1,8,658424690,1813844220,12185116,0
649.049,80.500,54.853,-90.000,-83.988,-90.000,1,8,658424690,1813844220,12185116,0
649.049,80.460,48.094,-90.000,-83.988,-90.000,1,8,658424690,1813844220,12185116,0
649.049,78.862,43.543,-90.000,-83.988,-90.000,1,8,658424690,1813844220,12185116,0
649.049,72.615,41.601,-90.000,-83.988,-90.000,1,8,658424690,1813844220,12185116,0
649.049,65.518,40.829,-90.000,-83.988,-90.000,1,8,658424690,1813844220,12185116,0
649.049,58.027,40.013,-90.000,-83.988,-90.000,1,8,658424690,1813844220,12185116,0
649.049,50.930,39.240,-90.000,-83.988,-90.000,1,8,658424690,1813844220,12185116,0
647.981,41.728,40.371,-92.394,-83.991,-87.403,1,8,658424690,1813844220,12185116,0
643.632,37.910,49.182,-102.539,-83.876,-76.384,1,8,658424690,1813844220,12185116,0
638.968,34.801,59.823,-113.538,-83.489,-64.358,1,8,658424690,1813844220,12185116,0
634.699,31.395,70.899,-123.177,-82.852,-53.667,1,8,658424690,1813844220,12185116,0
633.452,24.420,76.211,-127.621,-82.425,-48.946,1,8,658424690,1813844220,12185116,0
634.543,16.236,75.451,-127.908,-82.396,-49.082,1,8,658424690,1813844220,12185116,0
635.518,8.031,74.657,-128.174,-82.368,-49.244,1,8,658424690,1813844220,12185116,0
636.452,-1.130,73.772,-128.470,-82.338,-49.425,1,8,658424690,1813844220,12185116,0
636.811,-5.147,73.384,-128.600,-82.324,-49.504,1,8,658424690,1813844220,12185116,0
636.814,-5.184,73.380,-128.601,-82.324,-49.505,1,8,658424690,1813844220,12185116,0
636.097,-5.249,73.380,-128.601,-82.324,-49.505,1,8,658424690,1813844220,12185116,0
631.076,-5.702,73.380,-128.601,-82.324,-49.505,1,8,658424690,1813844220,12185116,0
617.483,-6.931,73.380,-128.600,-82.324,-49.505,1,8,658424690,1813844220,12185116,0
589.999,-9.416,73.380,-128.600,-82.324,-49.505,1,8,658424690,1813844220,12185116,0
519.509,-15.787,73.380,-128.600,-82.324,-49.505,1,8,658424690,1813844220,12185116,0
470.452,-20.222,73.380,-128.600,-82.324,-49.506,1,8,658424690,1813844220,12185116,0
460.196,-21.149,73.380,-128.600,-82.324,-49.506,1,8,658424690,1813844220,12185116,0
460.987,-23.783,73.692,-128.224,-82.394,-50.942,1,8,658424690,1813844220,12185116,0
465.770,-44.922,75.326,-127.044,-82.655,-60.665,1,8,658424690,1813844220,12185116,0
459.644,-113.629,67.990,-149.901,-79.327,-68.298,1,8,658424690,1813844220,12185116,0
416.162,-156.213,32.473,179.206,-62.199,-73.729,1,8,658424690,1813844220,12185116,0
649.045,-116.305,108.655,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-116.249,110.315,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-116.066,117.846,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-116.020,123.443,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-116.061,129.439,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-116.196,135.434,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-116.426,141.426,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-116.749,147.414,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-117.167,153.396,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-117.679,159.370,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-118.284,165.336,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-118.983,171.291,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-119.776,177.235,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-120.662,183.166,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-121.641,189.082,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-122.713,194.982,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-123.796,200.472,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-126.022,210.625,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-126.763,213.736,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-127.528,216.836,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-128.805,221.815,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
649.045,-129.228,223.416,90.000,83.405,90.000,1,8,658424690,1813844220,12185116,0
