0.000,0.000,0.000,90.000,84.851,-0.000,1,8,1545976,9617608,7334440,54933764
0.000,0.000,0.000,90.000,84.851,-0.000,1,8,1545976,9617608,7334440,54933764
0.000,0.000,0.000,90.000,84.851,-0.000,1,8,1545976,9617608,7334440,54933764
-0.003,0.000,-0.002,90.000,84.847,-0.000,1,8,1545976,9617608,7334440,54933764
-0.149,0.000,-0.121,90.000,84.653,-0.000,1,8,1545976,9617608,7334440,54933764
-2.038,0.000,-1.740,90.000,82.081,-0.000,1,8,1545976,9617608,7334440,54933764
-5.258,0.000,-4.872,90.000,77.439,0.000,1,8,1545976,9617608,7334440,54933764
-8.516,0.000,-8.633,90.000,72.296,0.000,1,8,1545976,9617608,7334440,54933764
-9.929,0.000,-10.500,90.000,69.876,0.000,1,8,1545976,9617608,7334440,54933764
-12.665,0.000,-14.660,90.000,64.729,0.000,1,8,1545976,9617608,7334440,54933764
-14.901,0.000,-18.811,90.000,59.857,0.000,1,8,1545976,9617608,7334440,54933764
-16.786,0.000,-23.158,90.000,54.963,0.000,1,8,1545976,9617608,7334440,54933764
-17.680,0.000,-25.670,90.000,52.208,0.000,1,8,1545976,9617608,7334440,54933764
-19.037,0.000,-30.519,90.000,47.006,0.000,1,8,1545976,9617608,7334440,54933764
-19.908,0.000,-35.178,90.000,42.110,0.000,1,8,1545976,9617608,7334440,54933764
-20.393,0.000,-40.191,90.000,36.908,0.000,1,8,1545976,9617608,7334440,54933764
-20.464,0.000,-42.560,90.000,34.459,0.000,1,8,1545976,9617608,7334440,54933764
-20.278,0.000,-47.592,90.000,29.257,0.000,1,8,1545976,9617608,7334440,54933764
-19.687,0.000,-52.295,90.000,24.361,0.000,1,8,1545976,9617608,7334440,54933764
-18.623,0.000,-57.211,90.000,19.162,0.000,1,8,1545976,9617608,7334440,54933764
-17.917,0.000,-59.411,90.000,16.665,0.000,1,8,1545976,9617608,7334440,54933764
-16.884,0.000,-60.333,90.000,14.310,0.000,1,8,1545976,9617608,7334440,54933764
-16.231,0.000,-58.163,90.000,14.109,0.000,1,8,1545976,9617608,7334440,54933764
-15.608,0.000,-55.683,90.000,14.109,-0.000,1,8,1545976,9617608,7334440,54933764
-15.257,0.000,-54.288,90.000,14.109,0.000,1,8,1545976,9617608,7334440,54933764
-14.634,0.000,-51.809,90.000,14.109,0.000,1,8,1545976,9617608,7334440,54933764
-13.972,0.000,-49.174,90.000,14.109,0.000,1,8,1545976,9617608,7334440,54933764
-13.310,0.001,-46.540,90.000,14.109,0.000,1,8,1545976,9617608,7334440,54933764
-12.999,0.001,-45.300,90.000,14.109,0.000,1,8,1545976,9617608,7334440,54933764
-12.375,0.001,-42.820,90.000,14.109,0.000,1,8,1545976,9617608,7334440,54933764
-11.713,0.001,-40.186,90.000,14.109,0.000,1,8,1545976,9617608,7334440,54933764
-11.090,0.001,-37.706,90.000,14.109,-0.000,1,8,1545976,9617608,7334440,54933764
-10.779,0.001,-36.467,90.000,14.109,-0.000,1,8,1545976,9617608,7334440,54933764
-10.116,0.001,-33.832,90.000,14.109,-0.000,1,8,1545976,9617608,7334440,54933764
-9.493,0.001,-31.353,90.000,14.109,0.000,1,8,1545976,9617608,7334440,54933764
-8.870,0.001,-28.873,90.000,14.109,-0.000,1,8,1545976,9617608,7334440,54933764
-8.559,0.001,-27.633,90.000,14.109,-0.000,1,8,1545976,9617608,7334440,54933764
-7.896,0.001,-24.999,90.000,14.109,0.000,1,8,1545976,9617608,7334440,54933764
-7.273,0.001,-22.519,90.000,14.109,0.000,1,8,1545976,9617608,7334440,54933764
-6.650,0.001,-20.040,90.000,14.109,-0.000,1,8,1545976,9617608,7334440,54933764
-6.339,0.001,-18.800,90.000,14.109,-0.000,1,8,1545976,9617608,7334440,54933764
